Measurement Table ruber44.tif ,,,,,,,,,,,
Feature Name,Area(µm^2),Aspect Ratio,"Diameter, Max(µm)","Diameter, Min(µm)",Fourier Descriptor{mean},"Area, Polygonal(µm^2)","Perimeter, Bounding Polygon(µm)","Radius, Max(µm)","Radius, Min(µm)",Relative Size,Roundness
P1R14,65331.41852,1.204577093,314.0954142,240.8199393,1.074309283,64524.75638,974.4828466,165.7008527,103.0794525,1,1.171149079
P1R15,41621.13757,1.243790228,254.8663142,173.2978543,1.023224338,40988.62246,760.7220248,131.6591576,84.60056439,1,1.123514845
P1R16,26128.62446,1.244038498,201.5903905,138.2038843,1.044918724,25624.25526,598.2545227,102.1660954,67.74919567,1,1.111503632
P1R17,38332.05897,1.236173538,239.0121207,180.7683864,0.986432481,37732.40178,720.1569078,120.9751839,85.49678679,1,1.093779977
P1R18,39629.94713,1.324421728,253.9363778,158.9376455,1.072868601,39012.08868,803.2308308,128.5336894,75.2308078,1,1.316047893
P1R19,24255.72255,1.13800422,185.7793522,154.0774256,0.944325681,23798.99735,560.7515473,97.32411041,72.42851849,1,1.051410858
P1R20,36712.16311,1.202703366,235.7384438,182.8018406,1.035313847,36124.0062,719.2898995,120.9446761,79.10757479,1,1.139730506
P1R21,44824.78557,1.188541698,261.0504606,204.3264141,1.001944552,44172.55569,782.3364035,132.1749224,91.46613463,1,1.102617062
P1R22,56995.36215,1.293019402,299.4812192,188.4136555,1.062242121,56264.20458,931.6688894,154.6559367,94.16543298,1,1.227668636
P1R23,35828.28484,1.273371081,237.8752573,159.2680775,1.033668174,35253.2711,702.2601564,120.3098169,79.18250803,1,1.113234852
P1R24,46418.39508,1.295462762,275.4431994,189.2488882,1.108735262,45971.52726,821.0035667,141.4668869,80.95022289,1,1.166786278
P1R25,29864.57089,1.270592663,218.2750462,156.7414204,1.030685062,29333.91535,634.0320655,109.9563256,71.12039883,1,1.090542431
P1R26,43431.60941,1.245233149,266.6297308,197.4069471,1.101871219,42787.59402,791.9909984,135.8165308,84.70551601,1,1.166575313
P1R27,28563.39693,1.12841958,204.0850551,173.4873545,0.941755979,28062.31353,609.8595349,104.8768533,80.56015143,1,1.054693626
P1R28,32365.05922,1.327961496,229.2371795,147.4074214,1.072766389,31813.04602,676.616483,115.6696791,71.82651443,1,1.145170232
P1R29,75234.79806,1.127250109,338.1210954,277.2445695,1.040664457,74367.34876,1056.847331,181.9286563,112.4660438,1,1.195177389
P1R30,36616.87512,1.297387803,245.3615617,175.2680148,1.075859432,36015.57503,726.135547,125.9952071,74.00214623,1,1.165024877
P1R31,31947.76353,1.127814437,213.6882372,179.1983626,0.939175455,31414.99985,680.335098,108.5935206,85.20065837,1,1.172462195
P1R32,37379.17905,1.294618454,246.0235546,163.7840424,1.087615236,36774.59317,733.9637205,124.1202012,72.21875473,1,1.165712537
P1R33,31721.04383,1.231974509,223.3713587,158.544363,1.051337314,31173.95932,663.2614961,112.1700228,75.1580769,1,1.122968994
Mean value,39112.58412,1.229060922,243.751676,179.7322459,1.031436439,38527.14526,734.502058,125.0785299,81.36440675,1,1.137223622
Standard Deviation,12572.09682,0.057014976,38.75084841,31.5032253,0.04775663,12485.66357,123.7348015,21.30780037,11.14041393,0,0.05468778
Minimum,24255.72255,1.127250109,185.7793522,138.2038843,0.939175455,23798.99735,560.7515473,97.32411041,65.67738606,1,1.051410858
Maximum,75234.79806,1.327961496,338.1210954,277.2445695,1.117774179,74367.34876,1056.847331,181.9286563,112.4660438,1,1.316047893
Range,50979.07551,0.200711387,152.3417432,139.0406852,0.178598724,50568.35141,496.0957839,84.6045459,46.78865777,0,0.264637035
Sum,1290715.276,40.55901044,8043.805308,5931.164114,34.03740247,1271395.794,24238.56791,4127.591488,2685.025423,33,37.52837953
Index of Minimum,19,29,19,16,31,19,19,19,3,1,19
Index of Maximum,29,28,29,29,10,29,29,29,29,1,18
Number of Elements,33,33,33,33,33,33,33,33,33,33,33
