Measurement Table ruber46,,,,,,,,,,,
Feature Name,Area(µm^2),Aspect Ratio,"Diameter, Max(µm)","Diameter, Min(µm)",Fourier Descriptor{mean},"Area, Polygonal(µm^2)","Perimeter, Bounding Polygon(µm)","Radius, Max(µm)","Radius, Min(µm)",Relative Size,Roundness
P1R59,37245.2765,1.162015412,238.0387309,188.2049875,1.008271578,36345.35798,717.8399242,124.2439269,81.09651135,1,1.128226833
P1R60,44663.52378,1.145100551,257.7437161,214.3655669,1.026333352,44140.59815,789.0762604,139.2695576,91.41194074,1,1.122509173
P1R61,34448.23244,1.323632282,240.2592421,158.4823173,1.1259714,33532.09917,703.6827608,121.190768,69.83806941,1,1.175122761
P1R62,24678.84668,1.268908453,194.8923999,135.0614366,1.051874437,23945.12933,576.878485,98.34398299,62.25451101,1,1.10596569
P1R1,35331.93622,1.185688926,228.0188368,165.8807632,0.998890071,34488.76931,693.7340675,114.4180414,81.00549051,1,1.11044871
P1R2,38931.61031,1.312339795,254.6742873,162.4983611,1.074128887,37970.88648,743.0992023,129.0211908,74.89388053,1,1.157265513
P1R3,51262.92627,1.139746336,280.0983022,209.3912104,1.042973289,50172.48446,845.4157377,148.5269813,92.44083236,1,1.133614015
P1R4,61964.66005,1.426237721,328.939226,182.0965677,1.121751921,60886.3793,950.3962048,165.8997352,86.23403503,1,1.180536435
P1R5,35340.04359,1.274189951,237.4248764,159.4513252,1.032472993,34432.01769,689.6564991,122.239342,76.54588244,1,1.099242094
P1R6,27946.11843,1.337648814,214.8378007,137.8538532,1.065702891,27147.54209,614.1159834,110.2271377,62.03865935,1,1.105504319
P1R7,73501.45336,1.173602211,351.6211806,261.1187775,1.218278773,72119.14608,1088.832344,212.690218,100.5545432,1,1.308162237
P1R8,43236.62594,1.230978248,259.1084034,186.3869575,1.036322926,42263.74105,764.995191,131.3438642,87.11467143,1,1.101893524
P1R9,33937.46788,1.182990733,227.3601045,182.43018,1.032878674,33053.7641,684.6140226,120.1719775,77.86221681,1,1.12839412
P1R10,41250.31929,1.17189996,259.9206574,194.3299988,1.081278695,40240.95122,768.1481435,134.7961973,87.88662292,1,1.166841561
P1R11,41161.13818,1.110481197,252.4039332,208.0900885,1.100245545,40151.7701,779.1567512,136.0767992,88.59898606,1,1.203192559
P1R12,46536.32719,1.163508538,258.8736257,197.4341778,0.965731148,45535.06649,789.0769918,131.9244196,94.77703181,1,1.088135408
P1R13,59321.6561,1.276373579,306.6287937,212.714021,1.028479426,58158.24792,900.9450516,156.4342693,98.80910231,1,1.110645474
P1R14,94977.88728,1.19920346,389.3789961,289.8284023,1.116574087,93429.37883,1194.981087,209.3113508,114.1819063,1,1.216266539
P1R15,52487.13976,1.172989896,282.0021849,225.857472,1.033981917,51449.39588,857.9778027,149.0711843,99.37013776,1,1.138575886
P1R16,50971.06081,1.416059772,299.9999327,163.1953548,1.147076538,50488.67205,885.6744527,151.0061431,77.68423516,1,1.236358572
P1R17,30662.08875,1.237786513,217.7800228,153.5719739,1.009745614,29818.92185,636.8178322,111.0939669,75.69568316,1,1.082252637
P1R18,40431.47451,1.147312636,246.4064213,196.1364066,1.027937256,39446.42856,745.8612112,124.581148,86.86961999,1,1.122272995
P1R19,40407.15239,1.278217606,251.1481043,186.3216997,1.091428005,39446.42856,745.295928,134.5303084,78.3382274,1,1.120572513
P1R20,79468.48068,1.280854901,357.1120191,253.2857103,1.094637857,78848.26656,1064.818055,182.8924935,113.248988,1,1.144323509
P1R21,65677.83738,1.285340482,328.6186584,236.2438637,1.144968734,64392.81859,983.9044585,174.7237276,94.93874728,1,1.196350895
P1R22,56419.21618,1.381716264,310.9347775,191.1118003,1.113812955,55308.50594,898.683476,158.7358728,84.67181192,1,1.162015024
P1R23,52584.42825,1.125332347,279.5623116,227.9477143,1.046529179,51461.55694,855.7187021,145.1663447,96.55045396,1,1.132320274
P1R24,43731.17576,1.262173267,265.3536204,183.2283713,1.060297345,43106.90795,783.5403671,133.8055765,84.75948978,1,1.133355187
P1R25,42936.6531,1.17597615,256.2294192,204.5535568,0.994866374,41963.76821,754.1795639,131.7822996,94.23474301,1,1.078611876
P1R26,56727.2964,1.316618429,304.8920319,188.6997269,1.092785539,55859.80737,912.3284789,157.5387895,86.95070184,1,1.185750147
P1R27,55154.46583,1.298613088,293.1659471,199.3141565,1.046185896,54007.2724,879.4798971,149.127944,93.61054284,1,1.139697897
P1R28,65912.95123,1.317311151,327.7540335,197.5368103,1.079117339,64952.2274,971.4821751,168.1176358,94.76281793,1,1.156287368
P1R29,120459.364,1.314881238,446.815495,263.2062147,1.107057564,118704.1175,1348.821156,229.4630988,121.4287688,2,1.219644079
P1R30,48157.802,1.336452945,281.138382,177.177178,1.105688634,47574.07107,840.1712533,141.423633,84.82476304,1,1.180743262
P1R31,46730.90417,1.065648772,258.5445788,203.7593253,1.0497283,45689.1066,816.2117208,141.9091227,95.72306273,1,1.160334339
P1R32,34180.6891,1.367250821,241.0172924,154.414336,1.044965286,33280.77058,679.6124048,126.4030623,74.87424664,1,1.10438215
P1R34,37999.26229,1.113233269,231.0739398,191.7893537,1.039562003,37046.64583,726.0685546,126.7002268,77.47135051,1,1.13239129
Mean value,,,,,,,,,,,
Standard Deviation,,,,,,,,,,,
Minimum,,,,,,,,,,,
Maximum,,,,,,,,,,,
Range,,,,,,,,,,,
Sum,,,,,,,,,,,
Index of Minimum,,,,,,,,,,,
Index of Maximum,,,,,,,,,,,
Number of Elements,,,,,,,,,,,
