Measurement Table ZF6529_glutinata31 ,,,,,,,,,,,
Feature Name,Area(µm^2),Aspect Ratio,"Diameter, Max(µm)","Diameter, Min(µm)",Fourier Descriptor{mean},"Area, Polygonal(µm^2)","Perimeter, Bounding Polygon(µm)","Radius, Max(µm)","Radius, Min(µm)",Relative Size,Roundness
P1R21,57937.3056,1.311298161,309.2988535,216.0586337,1.093872685,56829.37961,962.3969173,161.3223987,97.31441138,1,1.296957332
P1R22,43066.908,1.164699971,259.1327135,205.3816126,1.030574393,42154.41792,805.2150526,135.3640757,88.30982673,1,1.223970161
P1R23,39891.8052,1.059132398,242.5748874,200.7100715,1.020462714,39092.8699,775.1411543,125.8083782,91.51923876,1,1.223078111
P1R24,32190.3504,1.333969454,226.1145913,160.2925575,1.068651337,31521.23506,671.851572,117.8767765,73.13864926,1,1.139550581
P1R25,24448.9572,1.102908762,190.09891,158.1394789,1.003465257,23766.94516,585.3438924,98.27990847,72.43112125,1,1.14719957
P1R26,42348.0168,1.325558617,262.2224476,171.5457502,1.065356202,41433.7178,803.9995009,134.3135187,81.06691741,1,1.24150311
P1R28,47753.0136,1.093406655,264.2454087,223.6429959,1.018787439,46772.65604,880.1981214,138.37822,93.93004796,1,1.318132291
P1R29,37641.942,1.115825499,236.7422396,192.8107725,1.028214402,36779.00722,756.9320228,122.1069413,83.67210552,1,1.239663782
P1R30,32875.9596,1.370635704,229.3299291,144.7101738,1.085347875,32034.8188,723.7321069,118.3986622,71.90208963,1,1.301138611
P1R31,36284.0364,1.177771577,239.3706147,177.045157,1.06074698,35435.3454,758.5396784,122.6634594,82.531192,1,1.292141554
P1R32,46142.1648,1.271035532,272.0279375,198.5762161,1.104244111,45168.11554,873.6321107,143.4976396,84.69449471,1,1.344668905
P1R33,39159.6012,1.216816081,249.7408016,193.1039948,1.050574987,38292.6307,779.4737804,132.4636763,82.57956714,1,1.262635443
P1R34,41682.3768,1.149988375,246.9263534,196.0969729,1.021825254,40772.22542,806.1168984,128.9196772,87.32728028,1,1.268299412
P1R35,33315.282,1.146027045,228.8068749,179.3795908,1.03768256,32510.41562,717.7568984,117.059046,78.2097089,1,1.261021194
P1R36,47340.3168,1.045821216,257.0695221,224.0295873,0.994963897,46389.19171,856.1882847,138.4090388,97.3667452,1,1.257511351
P1R37,78379.11,1.279355107,355.6378163,244.8282704,1.079425559,77166.15683,1091.534481,184.4388025,111.1184286,1,1.228678346
P1R38,52805.2212,1.244209645,287.5745357,193.5,1.058556192,51765.71871,865.162948,145.6434445,94.72824686,1,1.150651301
P1R39,40457.5992,1.257209819,258.6827965,184.3391494,1.09034089,39554.17249,763.3878746,133.1805363,80.44620663,1,1.172433905
Mean value,41261.45739,1.215269526,252.434954,187.1542047,1.057646053,40396.85274,784.7130493,131.183208,83.86090633,1,1.230481583
Standard Deviation,10381.22508,0.087935809,31.55927923,23.79187573,0.046535595,10271.9363,98.78698937,16.16852036,9.705624248,0,0.0630872
Minimum,24448.9572,1.045821216,190.09891,144.6871729,0.954052507,23766.94516,585.3438924,98.27990847,67.43191959,1,1.108016326
Maximum,78379.11,1.370635704,355.6378163,244.8282704,1.161130638,77166.15683,1091.534481,184.4388025,111.1184286,1,1.344668905
Range,53930.1528,0.324814488,165.5389063,100.1410975,0.207078131,53399.21167,506.1905882,86.158894,43.68650903,0,0.236652579
Sum,1402889.551,41.31916387,8582.788435,6363.242959,35.9599658,1373492.993,26680.24368,4460.229073,2851.270815,34,41.83637383
Index of Minimum,21,31,21,16,3,21,21,21,16,1,14
Index of Maximum,32,25,32,32,11,32,32,32,32,1,27
Number of Elements,34,34,34,34,34,34,34,34,34,34,34
